3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
3,11,23,1,5,0,3,16.6667,24.2222,
